timestamp,bid_px,ask_px,bid_sz,ask_sz,bid_px_1,ask_px_1,bid_sz_1,ask_sz_1,bid_px_2,ask_px_2,bid_sz_2,ask_sz_2,bid_px_3,ask_px_3,bid_sz_3,ask_sz_3,bid_px_4,ask_px_4,bid_sz_4,ask_sz_4
2023-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01 01:40:00,39919.337809047414,39941.614963837186,0.44305850235067545,0.10345664653371822,39915.046282409785,39950.71672826487,0.0018855897303461137,5.055236634685086,39896.211922447495,39952.19652467605,1.123149741723693,4.313996827149013,39899.11087046637,39967.34688696772,0.7690426546503022,1.2752257289049416,39886.61374336497,39984.35450394315,0.19077062589136257,0.02350205329888532
2023-01-01 03:20:00,39884.77923672958,39889.16150259512,1.0668942374667179,2.1505379936675335,39874.17547126543,39894.39113032301,0.4230596582687752,0.6955568928961706,39862.18862366174,39899.435109235346,0.655657778581405,0.17531873951283042,39859.18643438278,39913.71559043894,1.4921180894172277,1.4058438427017785,39847.198406761796,39926.95895813734,0.9523402547077446,0.6348294948524832
2023-01-01 05:00:00,39886.410714758844,39897.41156480241,8.027398914624145,4.033616750437643,39875.64308633646,39907.29895803798,0.8483674337241883,1.083308178624709,39865.8224293664,39911.77380594158,1.1434809713103904,0.5589596436583988,39859.414702852984,39919.5283287736,0.4734471999081415,0.3769689727930552,39864.90796043723,39940.78434369735,0.2817417196677971,0.027588643552425452
2023-01-01 06:40:00,39919.81740731386,39942.022033690206,0.07146289506538926,0.0632373244357792,39911.92586074926,39948.120973114375,0.021820845315740574,0.01239185848174467,39905.15879558563,39963.56338416566,0.017766060377732245,0.022760102281158937,39901.98943859526,39955.93445133508,0.0020181340504090255,0.042947231775770894,39890.39225979177,39979.336910125414,0.008665691312162613,0.0008910060425051579
2023-01-01 08:20:00,39891.84455689679,39900.3891926388,0.8032145050925746,2.313242575725973,39880.54893420018,39904.42424709469,16.02455229354449,1.5010938897556367,39883.596549300055,39919.50236104638,13.561694969195672,1.9023256762975465,39870.79322610822,39914.99333071797,3.4201430867039098,1.2464924415798961,39857.2873258524,39930.86216576967,1.8343151578315406,0.1196346533211108
2023-01-01 10:00:00,39952.98667618852,39999.36707181303,3.798298191220396,6.568388701813831,39946.79485839928,40010.34936630237,4.405369852973844,2.3242370719472514,39931.12409636745,40012.96655220685,0.08698130613507193,1.9009477939400858,39925.67426740026,40024.8665326703,1.7503138013719515,3.522929881395446,39933.399099052214,40045.8883560319,2.7524368839323645,0.8782518988075347
2023-01-01 11:40:00,40011.6345267995,40044.93860260193,29.890204197338566,2.800787104842639,40006.874658494235,40051.055105099054,3.1345646051954335,0.6668002431436945,39988.6890956787,40062.1454618693,2.3854454791079145,7.045522917833701,39993.8827437122,40071.46290524823,0.2345480846905024,0.6941254394952138,39965.350471367834,40063.437092442495,4.146567640355552,0.05325519029452481
2023-01-01 13:20:00,40031.43572676738,40073.25577856068,3.76205876315847,5.755811325020167,40022.54183950031,40080.73516685975,1.3611048544717599,2.603628705176443,40016.66230035188,40083.36251886679,0.6290517464416371,0.7811906390871037,40012.594868310145,40104.51981719015,1.7121257447941005,3.1072875474868797,40012.04743528325,40109.10766850674,0.1429305101354973,0.22536841104789854
2023-01-01 15:00:00,40047.0240233417,40064.68383968495,14.668645302861407,1.253913925056953,40039.23721293052,40069.926097781885,0.6549194334867295,5.863620915051551,40036.87639199153,40084.10095893315,0.9451850934059057,1.6823446069025851,40030.14439890294,40078.85567439747,0.6050941358383679,0.795304437239619,40028.66449313815,40108.4029667465,1.0655168057935798,0.43440717976869375
2023-01-01 16:40:00,40064.60511442278,40090.40239913676,32.68238429090944,3.7379264087949915,40059.483855109225,40100.412316330534,16.83595342974279,3.4905503323170053,40049.69104988885,40104.34702707248,0.453744349584852,0.6481317959348311,40038.25026064799,40106.824704466846,0.0777033487124127,5.075424945368184,40021.54955316989,40122.71756393839,1.4517608833039852,1.791440617906598
2023-01-01 18:20:00,40097.62393999614,40121.713979973334,1.8883278498588427,2.5818759895215058,40092.023101330065,40128.70812816365,2.247846398091925,6.346576486270638,40089.401201428635,40139.55736783738,0.851436321482559,2.201215953345436,40064.06472101379,40139.889675434366,0.5437784212483082,5.799420716702452,40075.32971821698,40155.69421615623,2.222813610278947,0.8192813483409577
2023-01-01 20:00:00,40164.607759709455,40193.21163693599,15.623207244328794,23.563442271630798,40153.647459948304,40203.17935297041,9.301425110350985,3.8288165098816167,40141.251297044684,40204.61700012198,6.5888596289197805,4.030923061758357,40135.91864157043,40214.98287539066,1.4645653160449499,5.621845174721333,40126.74822615567,40224.957648414405,0.09304347238413845,6.968942521644522
2023-01-01 21:40:00,40208.81228518985,40227.26860753515,13.133274620674591,10.573474968893919,40201.397203029584,40233.24049587852,3.6996242583338015,4.40457397253814,40185.066765690695,40245.833174860854,0.2255874084204617,0.047429551277237136,40185.72747208629,40258.65527814994,3.0779251660419082,2.386651853927035,40169.82389180008,40251.434345845606,0.36916490406737856,2.238385493697471
2023-01-01 23:20:00,40196.71396962118,40217.39131462657,0.8661215334628559,1.080732544547933,40185.641115930695,40223.884194497405,0.3902147341036742,1.7629380164539787,40184.122895412176,40228.28838709057,0.058483383382766006,0.17331634076218386,40163.689742386494,40244.25715270468,0.32798163650703227,0.04379291279185697,40162.64226903748,40237.90701280763,0.32007621243966294,0.48505858786719064
2023-01-02 01:00:00,40120.74500936494,40137.45870351404,23.007453901157195,40.734127217712015,40115.91317599706,40148.10893338413,30.960389532715606,7.84302989698582,40100.63166107854,40150.74225949883,1.3830525566576137,0.8320378875738721,40087.97702854445,40169.070758091126,2.4292892212879806,13.621741452024713,40096.989773325615,40164.73028814868,1.2380470805196757,0.4502479653781293
2023-01-02 02:40:00,40209.14252321639,40215.70362325663,1.8793277364922019,10.561042535803546,40200.833878957914,40226.10700268407,1.9901132877567778,4.835661665611734,40189.39572968755,40231.82203239164,0.7964414598338521,2.138211590691238,40185.81419234186,40238.57294809809,0.599909396824161,1.0583305935100644,40167.05133673819,40245.31902727491,0.8989036617340612,0.7468323226137883
2023-01-02 04:20:00,40155.86412606502,40164.49767197431,4.236265054344692,10.240014908383138,40147.98916898158,40174.635806121114,9.585457108346311,8.554269976037565,40143.447077187375,40178.10656697182,3.156843910747976,4.312662559228927,40141.77753174875,40200.08764222771,0.7698666362492598,1.6656172049944633,40128.5725282465,40200.77889986153,1.2695743140710016,0.030705618115048728
2023-01-02 06:00:00,40140.51211490661,40150.52702542716,2.336145967054542,4.1618569713190485,40130.387381244145,40159.540136493626,7.780509912931346,3.618607518565614,40119.43441477557,40158.99839078741,1.5574039207477417,3.2115729827035904,40126.42120829419,40179.58832811486,0.3210931137526559,2.2342603519082656,40099.25621630509,40188.16295140834,2.7888014951498157,2.9351303762691705
2023-01-02 07:40:00,40110.19047551861,40129.471968015656,20.60197939312692,28.642448805528538,40101.043492140925,40134.14307639031,4.371489697137836,1.4543527078661418,40087.21791180985,40141.69065339099,1.3249071621096726,2.3371225667763165,40083.31243761108,40157.801359322904,1.3553943773207124,1.7442452285034034,40085.86111042632,40174.32226436547,0.29189557427768037,1.2070703473560551
2023-01-02 09:20:00,40292.1132875001,40300.48648465338,23.200395511919567,15.700983792329676,40284.30472846605,40311.55465305103,13.29702629283788,1.7217219906917667,40278.2058842247,40308.96977841624,2.1966159775139413,7.067223233166216,40262.81439739709,40321.85677772278,2.615834066966472,0.5453143943944053,40258.46081767486,40333.19738365934,7.626141824677382,3.4213997165440593
2023-01-02 11:00:00,40197.22305201982,40202.1518043461,1.4238976338277385,0.051355027527138525,40191.72754258207,40213.13702368642,0.7625838102689195,0.4818360573483177,40178.84161732891,40223.592344142206,0.10109688025037286,0.23981420792908176,40164.00045855949,40215.741405970526,0.15479884503632718,0.02187593861647436,40173.77830029932,40219.97197058312,0.11064290433431921,0.28305614242424093
2023-01-02 12:40:00,40368.804246576874,40379.54035551554,6.838250640360012,3.1196628510013653,40360.84374388034,40388.45115549006,1.3186684799591886,0.19153913058434008,40353.73795197162,40389.2554975769,2.2528559128835086,1.3537497398008413,40351.803419082265,40395.14834768778,1.132547510448455,0.8286978774535273,40345.05542798723,40415.28054533379,0.2812318937971668,0.5615238191759382
2023-01-02 14:20:00,40338.03944301147,40352.53415865493,6.039557494589579,16.738602975776786,40326.67000245686,40357.66679582276,7.341733314503305,2.215207491175939,40321.52873265521,40368.98498212865,11.555971718538466,23.39846522990249,40315.703076895734,40365.09304631774,6.789189376640977,2.3278661473146562,40305.15128935224,40393.64601319439,2.258266684547256,0.752520074338842
2023-01-02 16:00:00,40404.3037672662,40413.395066773475,14.905588278907736,2.251969447973253,40400.23124629233,40421.3396134377,24.051763731725035,1.1500276652725527,40388.8208215405,40435.973874236726,1.728727239902988,3.5752090015934774,40368.49547605258,40446.003271109344,20.924142854612438,0.9581102836219735,40380.05837962216,40447.4938697395,5.338992538799473,4.083038812155575
2023-01-02 17:40:00,40268.97179137144,40326.45814031172,4.868334658214845,1.8416571516305817,40264.61626892156,40338.41781675388,6.409186578784863,0.863865596174646,40258.42719679078,40340.65639586084,3.3188504652191515,7.060623308854326,40247.94968246559,40355.9874905324,4.55947806930849,3.1365885043941577,40235.93664537575,40365.54843630407,2.6726919804476856,2.5292507817172853
2023-01-02 19:20:00,40134.78657182056,40144.16564501458,11.942501567157661,9.010153755525296,40123.72844682256,40154.881263644136,0.7877117403897226,21.764338185141867,40118.04061489997,40156.94375847463,1.4528500566669529,6.477897982210418,40105.497417917104,40166.63630537367,1.3727735134771426,0.13514665287547978,40092.25416922745,40190.54896089155,2.715775060380671,1.320391028429717
2023-01-02 21:00:00,40228.96107806318,40262.91707052014,2.477258911704356,3.7304558624309143,40223.405868479414,40274.6258730654,11.793533552935642,2.812571598876282,40213.19789121178,40275.908987007664,1.0156627020369193,6.02025037165855,40209.948776127596,40279.33980455998,0.36233462205320416,0.3854482729380056,40203.77292700325,40285.95120158589,1.8897635998100584,3.6920956835453618
2023-01-02 22:40:00,40206.79986028355,40221.60897478874,3.7375503182636636,6.099309826901468,40196.600670402055,40227.96733273197,1.357961466379565,3.6261090610751996,40189.0526599218,40229.73069560598,0.9362560250826886,1.1569947728210146,40179.13681903406,40243.28483030764,0.16828671526586886,0.4940351327095754,40166.38372108162,40253.0121765824,0.8909266340200593,1.7318239832315199
